DATE/TIME,PIM,STATE,sleep,SW
01/08/2023 05:23,3,1,1,Sleep
01/08/2023 05:24,0,1,1,Sleep
01/08/2023 05:25,0,1,1,Sleep
01/08/2023 05:26,0,1,1,Sleep
01/08/2023 05:27,0,1,1,Sleep
01/08/2023 05:28,4,1,1,Sleep
01/08/2023 05:29,0,1,1,Sleep
01/08/2023 05:30,10,1,1,Sleep
01/08/2023 05:31,0,1,1,Sleep
01/08/2023 05:32,5,1,1,Sleep
01/08/2023 05:33,0,1,1,Sleep
01/08/2023 05:34,0,1,1,Sleep
01/08/2023 05:35,0,1,1,Sleep
01/08/2023 05:36,0,1,1,Sleep
01/08/2023 05:37,0,1,1,Sleep
01/08/2023 05:38,0,1,1,Sleep
01/08/2023 05:39,73,1,1,Sleep
01/08/2023 05:40,0,1,1,Sleep
01/08/2023 05:41,0,1,1,Sleep
01/08/2023 05:42,0,1,1,Sleep
01/08/2023 05:43,0,1,1,Sleep
01/08/2023 05:44,13,1,1,Sleep
01/08/2023 05:45,0,1,1,Sleep
01/08/2023 05:46,0,1,1,Sleep
01/08/2023 05:47,737,1,1,Sleep
01/08/2023 05:48,28,1,1,Sleep
01/08/2023 05:49,0,1,1,Sleep
01/08/2023 05:50,0,1,1,Sleep
01/08/2023 05:51,0,1,1,Sleep
01/08/2023 05:52,0,1,1,Sleep
01/08/2023 05:53,13,1,1,Sleep
01/08/2023 05:54,18,1,1,Sleep
01/08/2023 05:55,0,1,1,Sleep
01/08/2023 05:56,0,1,1,Sleep
01/08/2023 05:57,8,1,1,Sleep
01/08/2023 05:58,0,1,1,Sleep
01/08/2023 05:59,5,1,1,Sleep
01/08/2023 06:00,28,1,1,Sleep
01/08/2023 06:01,0,1,1,Sleep
01/08/2023 06:02,19,1,1,Sleep
01/08/2023 06:03,8,1,1,Sleep
01/08/2023 06:04,0,1,1,Sleep
01/08/2023 06:05,0,1,1,Sleep
01/08/2023 06:06,0,1,1,Sleep
01/08/2023 06:07,0,1,1,Sleep
01/08/2023 06:08,0,1,1,Sleep
01/08/2023 06:09,0,1,1,Sleep
01/08/2023 06:10,0,1,1,Sleep
01/08/2023 06:11,0,1,1,Sleep
01/08/2023 06:12,0,1,1,Sleep
01/08/2023 06:13,0,1,1,Sleep
01/08/2023 06:14,0,1,1,Sleep
01/08/2023 06:15,0,1,1,Sleep
01/08/2023 06:16,58,1,1,Sleep
01/08/2023 06:17,4,1,1,Sleep
01/08/2023 06:18,0,1,1,Sleep
01/08/2023 06:19,0,1,1,Sleep
01/08/2023 06:20,0,1,1,Sleep
01/08/2023 06:21,0,1,1,Sleep
01/08/2023 06:22,0,1,1,Sleep
01/08/2023 06:23,0,2,1,Sleep
01/08/2023 06:24,2235,2,0,Wake
01/08/2023 06:25,3513,2,0,Wake
01/08/2023 06:26,10202,0,0,Wake
01/08/2023 06:27,9680,2,0,Wake
01/08/2023 06:28,150,2,0,Wake
01/08/2023 06:29,204,2,0,Wake
01/08/2023 06:30,0,2,0,Wake
01/08/2023 06:31,0,2,1,Sleep
01/08/2023 06:32,244,2,1,Sleep
01/08/2023 06:33,184,2,1,Sleep
01/08/2023 06:34,0,2,1,Sleep
01/08/2023 06:35,684,1,1,Sleep
01/08/2023 06:36,201,1,1,Sleep
01/08/2023 06:37,110,1,1,Sleep
01/08/2023 06:38,0,1,1,Sleep
01/08/2023 06:39,0,2,1,Sleep
01/08/2023 06:40,0,2,1,Sleep
01/08/2023 06:41,1237,2,0,Wake
01/08/2023 06:42,7414,2,0,Wake
01/08/2023 06:43,7115,0,0,Wake
01/08/2023 06:44,6868,0,0,Wake
01/08/2023 06:45,6408,0,0,Wake
01/08/2023 06:46,7189,0,0,Wake
01/08/2023 06:47,6148,0,0,Wake
01/08/2023 06:48,7905,0,0,Wake
01/08/2023 06:49,7624,0,0,Wake
01/08/2023 06:50,3657,0,0,Wake
01/08/2023 06:51,4764,2,0,Wake
01/08/2023 06:52,3563,2,0,Wake
01/08/2023 06:53,3785,2,0,Wake
01/08/2023 06:54,5811,2,0,Wake
01/08/2023 06:55,2652,2,0,Wake
01/08/2023 06:56,5,2,1,Sleep
01/08/2023 06:57,42,2,1,Sleep
01/08/2023 06:58,10,2,1,Sleep
01/08/2023 06:59,16,2,1,Sleep
01/08/2023 07:00,3,1,1,Sleep
01/08/2023 07:01,33,1,1,Sleep
01/08/2023 07:02,0,1,1,Sleep
01/08/2023 07:03,4,1,1,Sleep
01/08/2023 07:04,44,1,1,Sleep
01/08/2023 07:05,0,1,1,Sleep
01/08/2023 07:06,1074,1,1,Sleep
01/08/2023 07:07,990,1,1,Sleep
01/08/2023 07:08,3,1,1,Sleep
01/08/2023 07:09,6,1,1,Sleep
01/08/2023 07:10,4,1,1,Sleep
01/08/2023 07:11,12,0,0,Wake
01/08/2023 07:12,0,0,0,Wake
01/08/2023 07:13,281,0,0,Wake
01/08/2023 07:14,222,0,0,Wake
01/08/2023 07:15,856,0,0,Wake
01/08/2023 07:16,0,0,0,Wake
01/08/2023 07:17,0,0,0,Wake
01/08/2023 07:18,0,0,0,Wake
01/08/2023 07:19,0,0,0,Wake
01/08/2023 07:20,435,0,0,Wake
01/08/2023 07:21,384,0,0,Wake
01/08/2023 07:22,0,0,0,Wake
01/08/2023 07:23,310,0,0,Wake
01/08/2023 07:24,549,0,0,Wake
01/08/2023 07:25,186,0,0,Wake
01/08/2023 07:26,3,0,0,Wake
01/08/2023 07:27,3043,0,0,Wake
01/08/2023 07:28,7706,0,0,Wake
01/08/2023 07:29,8362,0,0,Wake
01/08/2023 07:30,13141,0,0,Wake
01/08/2023 07:31,8120,0,0,Wake
01/08/2023 07:32,10004,0,0,Wake
01/08/2023 07:33,7678,0,0,Wake
01/08/2023 07:34,8129,0,0,Wake
01/08/2023 07:35,11328,0,0,Wake
01/08/2023 07:36,10358,0,0,Wake
01/08/2023 07:37,7531,0,0,Wake
01/08/2023 07:38,7458,0,0,Wake
01/08/2023 07:39,9826,0,0,Wake
01/08/2023 07:40,6537,0,0,Wake
01/08/2023 07:41,4390,0,0,Wake
01/08/2023 07:42,8301,0,0,Wake
01/08/2023 07:43,6262,0,0,Wake
01/08/2023 07:44,3647,0,0,Wake
01/08/2023 07:45,4928,0,0,Wake
01/08/2023 07:46,8642,0,0,Wake
01/08/2023 07:47,2613,0,0,Wake
01/08/2023 07:48,4714,0,0,Wake
01/08/2023 07:49,6892,0,0,Wake
01/08/2023 07:50,4191,0,0,Wake
01/08/2023 07:51,2805,0,0,Wake
01/08/2023 07:52,5414,0,0,Wake
01/08/2023 07:53,4678,0,0,Wake
01/08/2023 07:54,4847,0,0,Wake
01/08/2023 07:55,1646,0,0,Wake
01/08/2023 07:56,2171,0,0,Wake
01/08/2023 07:57,1484,0,0,Wake
01/08/2023 07:58,4694,0,0,Wake
01/08/2023 07:59,3006,0,0,Wake
01/08/2023 08:00,1463,0,0,Wake
01/08/2023 08:01,5123,0,0,Wake
01/08/2023 08:02,4451,0,0,Wake
01/08/2023 08:03,6984,0,0,Wake
01/08/2023 08:04,2516,0,0,Wake
01/08/2023 08:05,1432,0,0,Wake
01/08/2023 08:06,769,0,0,Wake
01/08/2023 08:07,2677,0,0,Wake
01/08/2023 08:08,4099,0,0,Wake
01/08/2023 08:09,1665,0,0,Wake
01/08/2023 08:10,2777,0,0,Wake
01/08/2023 08:11,2220,0,0,Wake
01/08/2023 08:12,3291,0,0,Wake
01/08/2023 08:13,4970,0,0,Wake
01/08/2023 08:14,11437,0,0,Wake
01/08/2023 08:15,7022,0,0,Wake
01/08/2023 08:16,11206,0,0,Wake
01/08/2023 08:17,5212,0,0,Wake
01/08/2023 08:18,6725,0,0,Wake
01/08/2023 08:19,10693,0,0,Wake
01/08/2023 08:20,9947,0,0,Wake
01/08/2023 08:21,11812,0,0,Wake
01/08/2023 08:22,9565,0,0,Wake
01/08/2023 08:23,9411,0,0,Wake
01/08/2023 08:24,10903,0,0,Wake
01/08/2023 08:25,9033,0,0,Wake
01/08/2023 08:26,8599,0,0,Wake
01/08/2023 08:27,7978,0,0,Wake
01/08/2023 08:28,8131,0,0,Wake
01/08/2023 08:29,8560,0,0,Wake
01/08/2023 08:30,8574,0,0,Wake
01/08/2023 08:31,4178,0,0,Wake
01/08/2023 08:32,6909,0,0,Wake
01/08/2023 08:33,6376,0,0,Wake
01/08/2023 08:34,5542,0,0,Wake
01/08/2023 08:35,5629,0,0,Wake
01/08/2023 08:36,3388,0,0,Wake
01/08/2023 08:37,2105,0,0,Wake
01/08/2023 08:38,845,0,0,Wake
01/08/2023 08:39,1155,0,0,Wake
01/08/2023 08:40,3339,0,0,Wake
01/08/2023 08:41,2609,0,0,Wake
01/08/2023 08:42,3217,0,0,Wake
01/08/2023 08:43,1953,0,0,Wake
01/08/2023 08:44,3166,0,0,Wake
01/08/2023 08:45,12681,0,0,Wake
01/08/2023 08:46,5315,0,0,Wake
01/08/2023 08:47,3947,0,0,Wake
01/08/2023 08:48,8236,0,0,Wake
01/08/2023 08:49,6816,0,0,Wake
01/08/2023 08:50,5614,0,0,Wake
01/08/2023 08:51,3929,0,0,Wake
01/08/2023 08:52,4966,0,0,Wake
01/08/2023 08:53,5319,0,0,Wake
01/08/2023 08:54,7033,0,0,Wake
01/08/2023 08:55,3522,0,0,Wake
01/08/2023 08:56,4431,0,0,Wake
01/08/2023 08:57,3454,0,0,Wake
01/08/2023 08:58,2882,0,0,Wake
01/08/2023 08:59,4775,0,0,Wake
01/08/2023 09:00,6609,0,0,Wake
01/08/2023 09:01,6733,0,0,Wake
01/08/2023 09:02,7798,0,0,Wake
01/08/2023 09:03,7139,0,0,Wake
01/08/2023 09:04,5321,0,0,Wake
01/08/2023 09:05,9710,0,0,Wake
01/08/2023 09:06,9331,0,0,Wake
01/08/2023 09:07,8572,0,0,Wake
01/08/2023 09:08,8647,0,0,Wake
01/08/2023 09:09,7733,0,0,Wake
01/08/2023 09:10,7436,0,0,Wake
01/08/2023 09:11,7276,0,0,Wake
01/08/2023 09:12,8165,0,0,Wake
01/08/2023 09:13,8169,0,0,Wake
01/08/2023 09:14,8189,0,0,Wake
01/08/2023 09:15,8131,0,0,Wake
01/08/2023 09:16,7617,0,0,Wake
01/08/2023 09:17,6030,0,0,Wake
01/08/2023 09:18,4534,0,0,Wake
01/08/2023 09:19,2969,0,0,Wake
01/08/2023 09:20,3816,0,0,Wake
01/08/2023 09:21,8476,0,0,Wake
01/08/2023 09:22,9384,0,0,Wake
01/08/2023 09:23,6366,0,0,Wake
01/08/2023 09:24,5357,0,0,Wake
01/08/2023 09:25,6792,0,0,Wake
01/08/2023 09:26,6879,0,0,Wake
01/08/2023 09:27,5376,0,0,Wake
01/08/2023 09:28,4779,0,0,Wake
01/08/2023 09:29,3137,0,0,Wake
01/08/2023 09:30,5979,0,0,Wake
01/08/2023 09:31,9543,0,0,Wake
01/08/2023 09:32,4711,0,0,Wake
01/08/2023 09:33,3502,0,0,Wake
01/08/2023 09:34,3843,0,0,Wake
01/08/2023 09:35,4403,0,0,Wake
01/08/2023 09:36,3304,0,0,Wake
01/08/2023 09:37,4673,0,0,Wake
01/08/2023 09:38,6682,0,0,Wake
01/08/2023 09:39,5455,0,0,Wake
01/08/2023 09:40,6640,0,0,Wake
01/08/2023 09:41,4036,0,0,Wake
01/08/2023 09:42,3905,0,0,Wake
01/08/2023 09:43,2760,0,0,Wake
01/08/2023 09:44,3951,0,0,Wake
01/08/2023 09:45,2801,0,0,Wake
01/08/2023 09:46,240,0,0,Wake
01/08/2023 09:47,4322,0,0,Wake
01/08/2023 09:48,4841,0,0,Wake
01/08/2023 09:49,3527,0,0,Wake
01/08/2023 09:50,3623,0,0,Wake
01/08/2023 09:51,6827,0,0,Wake
01/08/2023 09:52,3903,0,0,Wake
01/08/2023 09:53,3936,0,0,Wake
01/08/2023 09:54,3528,0,0,Wake
01/08/2023 09:55,5725,0,0,Wake
01/08/2023 09:56,7107,0,0,Wake
01/08/2023 09:57,8878,0,0,Wake
01/08/2023 09:58,6187,0,0,Wake
01/08/2023 09:59,5245,0,0,Wake
01/08/2023 10:00,3887,0,0,Wake
01/08/2023 10:01,4469,0,0,Wake
01/08/2023 10:02,4583,0,0,Wake
01/08/2023 10:03,6807,0,0,Wake
01/08/2023 10:04,6685,0,0,Wake
01/08/2023 10:05,3096,0,0,Wake
01/08/2023 10:06,5419,0,0,Wake
01/08/2023 10:07,5155,0,0,Wake
01/08/2023 10:08,7347,0,0,Wake
01/08/2023 10:09,6054,0,0,Wake
01/08/2023 10:10,7518,0,0,Wake
01/08/2023 10:11,7523,0,0,Wake
01/08/2023 10:12,7801,0,0,Wake
01/08/2023 10:13,8224,0,0,Wake
01/08/2023 10:14,9420,0,0,Wake
01/08/2023 10:15,10920,0,0,Wake
01/08/2023 10:16,6424,0,0,Wake
01/08/2023 10:17,5121,0,0,Wake
01/08/2023 10:18,9019,0,0,Wake
01/08/2023 10:19,4490,0,0,Wake
01/08/2023 10:20,3720,0,0,Wake
01/08/2023 10:21,509,0,0,Wake
01/08/2023 10:22,149,0,0,Wake
01/08/2023 10:23,348,0,0,Wake
01/08/2023 10:24,290,0,0,Wake
01/08/2023 10:25,4905,0,0,Wake
01/08/2023 10:26,5013,0,0,Wake
01/08/2023 10:27,135,0,0,Wake
01/08/2023 10:28,235,0,0,Wake
01/08/2023 10:29,1626,0,0,Wake
01/08/2023 10:30,20,0,0,Wake
01/08/2023 10:31,326,0,0,Wake
01/08/2023 10:32,917,0,0,Wake
01/08/2023 10:33,95,0,0,Wake
01/08/2023 10:34,7,0,0,Wake
01/08/2023 10:35,486,0,0,Wake
01/08/2023 10:36,2171,0,0,Wake
01/08/2023 10:37,3334,0,0,Wake
01/08/2023 10:38,3831,0,0,Wake
01/08/2023 10:39,3951,0,0,Wake
01/08/2023 10:40,266,0,0,Wake
01/08/2023 10:41,0,0,0,Wake
01/08/2023 10:42,0,0,0,Wake
01/08/2023 10:43,289,0,0,Wake
01/08/2023 10:44,1236,0,0,Wake
01/08/2023 10:45,3029,0,0,Wake
01/08/2023 10:46,3396,0,0,Wake
01/08/2023 10:47,4344,0,0,Wake
01/08/2023 10:48,6180,0,0,Wake
01/08/2023 10:49,5718,0,0,Wake
01/08/2023 10:50,3475,0,0,Wake
01/08/2023 10:51,2344,0,0,Wake
01/08/2023 10:52,3020,0,0,Wake
01/08/2023 10:53,2217,0,0,Wake
01/08/2023 10:54,4642,0,0,Wake
01/08/2023 10:55,4764,0,0,Wake
01/08/2023 10:56,4164,0,0,Wake
01/08/2023 10:57,3981,0,0,Wake
01/08/2023 10:58,4245,0,0,Wake
01/08/2023 10:59,3542,0,0,Wake
01/08/2023 11:00,2748,0,0,Wake
01/08/2023 11:01,7503,0,0,Wake
01/08/2023 11:02,9163,0,0,Wake
01/08/2023 11:03,5312,0,0,Wake
01/08/2023 11:04,10281,0,0,Wake
01/08/2023 11:05,9837,0,0,Wake
01/08/2023 11:06,6174,0,0,Wake
01/08/2023 11:07,3546,0,0,Wake
01/08/2023 11:08,1311,0,0,Wake
01/08/2023 11:09,0,0,0,Wake
01/08/2023 11:10,14,0,0,Wake
01/08/2023 11:11,3201,0,0,Wake
01/08/2023 11:12,2896,0,0,Wake
01/08/2023 11:13,2730,0,0,Wake
01/08/2023 11:14,4197,0,0,Wake
01/08/2023 11:15,1715,0,0,Wake
01/08/2023 11:16,15,0,0,Wake
01/08/2023 11:17,4771,0,0,Wake
01/08/2023 11:18,9224,0,0,Wake
01/08/2023 11:19,5465,0,0,Wake
01/08/2023 11:20,5715,0,0,Wake
01/08/2023 11:21,3029,0,0,Wake
01/08/2023 11:22,3933,0,0,Wake
01/08/2023 11:23,5054,0,0,Wake
01/08/2023 11:24,7082,0,0,Wake
01/08/2023 11:25,15324,0,0,Wake
01/08/2023 11:26,2801,0,0,Wake
01/08/2023 11:27,8321,0,0,Wake
01/08/2023 11:28,9941,0,0,Wake
01/08/2023 11:29,8154,0,0,Wake
01/08/2023 11:30,5998,0,0,Wake
01/08/2023 11:31,4293,0,0,Wake
01/08/2023 11:32,9199,0,0,Wake
01/08/2023 11:33,4785,0,0,Wake
01/08/2023 11:34,2278,0,0,Wake
01/08/2023 11:35,21,0,0,Wake
01/08/2023 11:36,2591,0,0,Wake
01/08/2023 11:37,452,0,0,Wake
01/08/2023 11:38,575,0,0,Wake
01/08/2023 11:39,824,0,0,Wake
01/08/2023 11:40,1951,0,0,Wake
01/08/2023 11:41,233,0,0,Wake
01/08/2023 11:42,1098,0,0,Wake
01/08/2023 11:43,8288,0,0,Wake
01/08/2023 11:44,6782,0,0,Wake
01/08/2023 11:45,2885,0,0,Wake
01/08/2023 11:46,70,0,0,Wake
01/08/2023 11:47,99,0,0,Wake
01/08/2023 11:48,357,0,0,Wake
01/08/2023 11:49,119,0,0,Wake
01/08/2023 11:50,144,0,0,Wake
01/08/2023 11:51,159,0,0,Wake
01/08/2023 11:52,196,0,0,Wake
01/08/2023 11:53,14,0,0,Wake
01/08/2023 11:54,58,0,0,Wake
01/08/2023 11:55,92,0,0,Wake
01/08/2023 11:56,197,0,0,Wake
01/08/2023 11:57,26,0,0,Wake
01/08/2023 11:58,49,0,0,Wake
01/08/2023 11:59,236,0,0,Wake
01/08/2023 12:00,1157,0,0,Wake
01/08/2023 12:01,292,0,0,Wake
01/08/2023 12:02,76,0,0,Wake
01/08/2023 12:03,47,0,0,Wake
01/08/2023 12:04,1065,0,0,Wake
01/08/2023 12:05,225,0,0,Wake
01/08/2023 12:06,132,0,0,Wake
01/08/2023 12:07,145,0,0,Wake
01/08/2023 12:08,3552,0,0,Wake
01/08/2023 12:09,182,0,0,Wake
01/08/2023 12:10,1392,0,0,Wake
01/08/2023 12:11,2206,0,0,Wake
01/08/2023 12:12,5827,0,0,Wake
01/08/2023 12:13,8263,0,0,Wake
01/08/2023 12:14,16063,0,0,Wake
01/08/2023 12:15,14147,0,0,Wake
01/08/2023 12:16,7520,0,0,Wake
01/08/2023 12:17,9121,0,0,Wake
01/08/2023 12:18,11218,0,0,Wake
01/08/2023 12:19,9743,0,0,Wake
01/08/2023 12:20,7328,0,0,Wake
01/08/2023 12:21,3386,0,0,Wake
01/08/2023 12:22,2460,0,0,Wake
01/08/2023 12:23,0,0,0,Wake
01/08/2023 12:24,2003,0,0,Wake
01/08/2023 12:25,4583,0,0,Wake
01/08/2023 12:26,4216,0,0,Wake
01/08/2023 12:27,10963,0,0,Wake
01/08/2023 12:28,4457,0,0,Wake
01/08/2023 12:29,5755,0,0,Wake
01/08/2023 12:30,5195,0,0,Wake
01/08/2023 12:31,13708,0,0,Wake
01/08/2023 12:32,10354,0,0,Wake
01/08/2023 12:33,13933,0,0,Wake
01/08/2023 12:34,7358,0,0,Wake
01/08/2023 12:35,9969,0,0,Wake
01/08/2023 12:36,5866,0,0,Wake
01/08/2023 12:37,7464,0,0,Wake
01/08/2023 12:38,10503,0,0,Wake
01/08/2023 12:39,8202,0,0,Wake
01/08/2023 12:40,4408,0,0,Wake
01/08/2023 12:41,471,0,0,Wake
01/08/2023 12:42,4035,0,0,Wake
01/08/2023 12:43,7746,0,0,Wake
01/08/2023 12:44,8502,0,0,Wake
01/08/2023 12:45,5411,0,0,Wake
01/08/2023 12:46,1409,0,0,Wake
01/08/2023 12:47,3800,0,0,Wake
01/08/2023 12:48,4252,0,0,Wake
01/08/2023 12:49,7571,0,0,Wake
01/08/2023 12:50,5540,0,0,Wake
01/08/2023 12:51,6803,0,0,Wake
01/08/2023 12:52,4459,0,0,Wake
01/08/2023 12:53,8032,0,0,Wake
01/08/2023 12:54,6185,0,0,Wake
01/08/2023 12:55,6163,0,0,Wake
01/08/2023 12:56,7091,0,0,Wake
01/08/2023 12:57,3346,0,0,Wake
01/08/2023 12:58,9076,0,0,Wake
01/08/2023 12:59,6617,0,0,Wake
01/08/2023 13:00,8349,0,0,Wake
01/08/2023 13:01,11005,0,0,Wake
01/08/2023 13:02,8239,0,0,Wake
01/08/2023 13:03,4399,0,0,Wake
01/08/2023 13:04,12046,0,0,Wake
01/08/2023 13:05,4169,0,0,Wake
01/08/2023 13:06,8727,0,0,Wake
01/08/2023 13:07,4068,0,0,Wake
01/08/2023 13:08,5123,0,0,Wake
01/08/2023 13:09,5799,0,0,Wake
01/08/2023 13:10,11078,0,0,Wake
01/08/2023 13:11,6490,0,0,Wake
01/08/2023 13:12,4621,0,0,Wake
01/08/2023 13:13,10293,0,0,Wake
01/08/2023 13:14,9339,0,0,Wake
01/08/2023 13:15,6973,0,0,Wake
01/08/2023 13:16,9410,0,0,Wake
01/08/2023 13:17,12806,0,0,Wake
01/08/2023 13:18,8393,0,0,Wake
01/08/2023 13:19,13874,0,0,Wake
01/08/2023 13:20,6146,0,0,Wake
01/08/2023 13:21,13775,0,0,Wake
01/08/2023 13:22,8067,0,0,Wake
01/08/2023 13:23,3508,0,0,Wake
01/08/2023 13:24,5743,0,0,Wake
01/08/2023 13:25,6754,0,0,Wake
01/08/2023 13:26,9481,0,0,Wake
01/08/2023 13:27,9432,0,0,Wake
01/08/2023 13:28,4151,0,0,Wake
01/08/2023 13:29,8134,0,0,Wake
01/08/2023 13:30,5529,0,0,Wake
01/08/2023 13:31,5593,0,0,Wake
01/08/2023 13:32,6144,0,0,Wake
01/08/2023 13:33,6936,0,0,Wake
01/08/2023 13:34,6032,0,0,Wake
01/08/2023 13:35,7024,0,0,Wake
01/08/2023 13:36,4649,0,0,Wake
01/08/2023 13:37,6010,0,0,Wake
01/08/2023 13:38,8471,0,0,Wake
01/08/2023 13:39,5802,0,0,Wake
01/08/2023 13:40,3490,0,0,Wake
01/08/2023 13:41,7574,0,0,Wake
01/08/2023 13:42,4148,0,0,Wake
01/08/2023 13:43,3592,0,0,Wake
01/08/2023 13:44,7920,0,0,Wake
01/08/2023 13:45,7137,0,0,Wake
01/08/2023 13:46,13385,0,0,Wake
01/08/2023 13:47,7231,0,0,Wake
01/08/2023 13:48,5948,0,0,Wake
01/08/2023 13:49,7504,0,0,Wake
01/08/2023 13:50,8502,0,0,Wake
01/08/2023 13:51,10457,0,0,Wake
01/08/2023 13:52,9290,0,0,Wake
01/08/2023 13:53,9186,0,0,Wake
01/08/2023 13:54,5593,0,0,Wake
01/08/2023 13:55,6688,0,0,Wake
01/08/2023 13:56,7106,0,0,Wake
01/08/2023 13:57,4729,0,0,Wake
01/08/2023 13:58,6671,0,0,Wake
01/08/2023 13:59,6835,0,0,Wake
01/08/2023 14:00,4791,0,0,Wake
01/08/2023 14:01,8857,0,0,Wake
01/08/2023 14:02,8060,0,0,Wake
01/08/2023 14:03,13811,0,0,Wake
01/08/2023 14:04,12884,0,0,Wake
01/08/2023 14:05,10290,0,0,Wake
01/08/2023 14:06,8690,0,0,Wake
01/08/2023 14:07,9050,0,0,Wake
01/08/2023 14:08,9637,0,0,Wake
01/08/2023 14:09,8747,0,0,Wake
01/08/2023 14:10,8448,0,0,Wake
01/08/2023 14:11,6777,0,0,Wake
01/08/2023 14:12,9161,0,0,Wake
01/08/2023 14:13,4817,0,0,Wake
01/08/2023 14:14,2897,0,0,Wake
01/08/2023 14:15,3898,0,0,Wake
01/08/2023 14:16,12516,0,0,Wake
01/08/2023 14:17,6660,0,0,Wake
01/08/2023 14:18,394,0,0,Wake
01/08/2023 14:19,379,0,0,Wake
01/08/2023 14:20,1293,0,0,Wake
01/08/2023 14:21,0,0,0,Wake
01/08/2023 14:22,0,0,0,Wake
01/08/2023 14:23,144,0,0,Wake
01/08/2023 14:24,721,0,0,Wake
01/08/2023 14:25,10794,0,0,Wake
01/08/2023 14:26,10539,0,0,Wake
01/08/2023 14:27,8749,0,0,Wake
01/08/2023 14:28,7835,0,0,Wake
01/08/2023 14:29,5763,0,0,Wake
01/08/2023 14:30,9262,0,0,Wake
01/08/2023 14:31,9305,0,0,Wake
01/08/2023 14:32,9212,0,0,Wake
01/08/2023 14:33,9247,0,0,Wake
01/08/2023 14:34,9656,0,0,Wake
01/08/2023 14:35,10629,0,0,Wake
01/08/2023 14:36,7783,0,0,Wake
01/08/2023 14:37,8583,0,0,Wake
01/08/2023 14:38,5748,0,0,Wake
01/08/2023 14:39,3216,0,0,Wake
01/08/2023 14:40,1190,0,0,Wake
01/08/2023 14:41,860,0,0,Wake
01/08/2023 14:42,1478,0,0,Wake
01/08/2023 14:43,478,0,0,Wake
01/08/2023 14:44,2361,0,0,Wake
01/08/2023 14:45,834,0,0,Wake
01/08/2023 14:46,1351,0,0,Wake
01/08/2023 14:47,1908,0,0,Wake
01/08/2023 14:48,138,0,0,Wake
01/08/2023 14:49,440,0,0,Wake
01/08/2023 14:50,1410,0,0,Wake
01/08/2023 14:51,971,0,0,Wake
01/08/2023 14:52,3106,0,0,Wake
01/08/2023 14:53,1736,0,0,Wake
01/08/2023 14:54,3532,0,0,Wake
01/08/2023 14:55,4532,0,0,Wake
01/08/2023 14:56,1832,0,0,Wake
01/08/2023 14:57,2331,0,0,Wake
01/08/2023 14:58,2077,0,0,Wake
01/08/2023 14:59,2578,0,0,Wake
01/08/2023 15:00,1648,0,0,Wake
01/08/2023 15:01,2232,0,0,Wake
01/08/2023 15:02,1676,0,0,Wake
01/08/2023 15:03,2435,0,0,Wake
01/08/2023 15:04,1027,0,0,Wake
01/08/2023 15:05,786,0,0,Wake
01/08/2023 15:06,4798,0,0,Wake
01/08/2023 15:07,2758,0,0,Wake
01/08/2023 15:08,6177,0,0,Wake
01/08/2023 15:09,9280,0,0,Wake
01/08/2023 15:10,9315,0,0,Wake
01/08/2023 15:11,8431,0,0,Wake
01/08/2023 15:12,8458,0,0,Wake
01/08/2023 15:13,8151,0,0,Wake
01/08/2023 15:14,7781,0,0,Wake
01/08/2023 15:15,5603,0,0,Wake
01/08/2023 15:16,2705,0,0,Wake
01/08/2023 15:17,1919,0,0,Wake
01/08/2023 15:18,1410,0,0,Wake
01/08/2023 15:19,1964,0,0,Wake
01/08/2023 15:20,1334,0,0,Wake
01/08/2023 15:21,1345,0,0,Wake
01/08/2023 15:22,1619,0,0,Wake
01/08/2023 15:23,1445,0,0,Wake
01/08/2023 15:24,2144,0,0,Wake
01/08/2023 15:25,2208,0,0,Wake
01/08/2023 15:26,958,0,0,Wake
01/08/2023 15:27,3054,0,0,Wake
01/08/2023 15:28,433,0,0,Wake
01/08/2023 15:29,987,0,0,Wake
01/08/2023 15:30,236,0,0,Wake
01/08/2023 15:31,790,0,0,Wake
01/08/2023 15:32,438,0,0,Wake
01/08/2023 15:33,194,0,0,Wake
01/08/2023 15:34,781,0,0,Wake
01/08/2023 15:35,1265,0,0,Wake
01/08/2023 15:36,1595,0,0,Wake
01/08/2023 15:37,922,0,0,Wake
01/08/2023 15:38,492,0,0,Wake
01/08/2023 15:39,2267,0,0,Wake
01/08/2023 15:40,1159,0,0,Wake
01/08/2023 15:41,1287,0,0,Wake
01/08/2023 15:42,1618,0,0,Wake
01/08/2023 15:43,3815,0,0,Wake
01/08/2023 15:44,7622,0,0,Wake
01/08/2023 15:45,8433,0,0,Wake
01/08/2023 15:46,7802,0,0,Wake
01/08/2023 15:47,7365,0,0,Wake
01/08/2023 15:48,8250,0,0,Wake
01/08/2023 15:49,8446,0,0,Wake
01/08/2023 15:50,8784,0,0,Wake
01/08/2023 15:51,8931,0,0,Wake
01/08/2023 15:52,5724,0,0,Wake
01/08/2023 15:53,3683,0,0,Wake
01/08/2023 15:54,392,0,0,Wake
01/08/2023 15:55,1178,0,0,Wake
01/08/2023 15:56,1120,0,0,Wake
01/08/2023 15:57,1438,0,0,Wake
01/08/2023 15:58,3720,0,0,Wake
01/08/2023 15:59,3237,0,0,Wake
01/08/2023 16:00,4642,0,0,Wake
01/08/2023 16:01,4010,0,0,Wake
